goldSQL,prdeictSQL,ind_dev_set,hardness,question,db_id,gold_sql,predicted_sql,Incorrect final column,Missing constraint,Incorrect Constraint,Entity Column,execution
"SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'","SELECT TV_Channel.series_name, TV_Channel.Country FROM TV_Channel JOIN Cartoon ON TV_Channel.id = Cartoon.Channel WHERE Cartoon.Directed_by = <UNK> INTERSECT SELECT TV_Channel.series_name, TV_Channel.Country FROM TV_Channel JOIN Cartoon ON TV_Channel.id = Cartoon.Channel WHERE Cartoon.Directed_by = <UNK>",637,extra,Find the series name and country of the tv channel that is playing some cartoons directed by Ben Jones and Michael Chang?,tvshow,"SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'","SELECT TV_Channel.series_name, TV_Channel.Country FROM TV_Channel JOIN Cartoon ON TV_Channel.id = Cartoon.Channel WHERE Cartoon.Directed_by = <UNK> INTERSECT SELECT TV_Channel.series_name, TV_Channel.Country FROM TV_Channel JOIN Cartoon ON TV_Channel.id = Cartoon.Channel WHERE Cartoon.Directed_by = <UNK>",False,False,False,False,False
"SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'","SELECT TV_Channel.series_name, TV_Channel.Country FROM TV_Channel JOIN Cartoon ON TV_Channel.id = Cartoon.Channel WHERE Cartoon.Directed_by = <UNK> INTERSECT SELECT TV_Channel.series_name, TV_Channel.Country FROM TV_Channel JOIN Cartoon ON TV_Channel.id = Cartoon.Channel WHERE Cartoon.Directed_by = <UNK>",638,extra,What is the series name and country of all TV channels that are playing cartoons directed by Ben Jones and cartoons directed by Michael Chang?,tvshow,"SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'","SELECT TV_Channel.series_name, TV_Channel.Country FROM TV_Channel JOIN Cartoon ON TV_Channel.id = Cartoon.Channel WHERE Cartoon.Directed_by = <UNK> INTERSECT SELECT TV_Channel.series_name, TV_Channel.Country FROM TV_Channel JOIN Cartoon ON TV_Channel.id = Cartoon.Channel WHERE Cartoon.Directed_by = <UNK>",False,False,False,False,False
SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,SELECT TV_Channel.id FROM TV_Channel JOIN TV_series ON TV_Channel.id = TV_series.Channel GROUP BY TV_series.Channel HAVING Count(*) > 2.0,642,easy,What are the ids of all tv channels that have more than 2 TV channels?,tvshow,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,SELECT TV_Channel.id FROM TV_Channel JOIN TV_series ON TV_Channel.id = TV_series.Channel GROUP BY TV_series.Channel HAVING Count(*) > 2.0,False,False,False,False,False
SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones',SELECT TV_Channel.id FROM TV_Channel EXCEPT SELECT Cartoon.Channel FROM Cartoon WHERE Cartoon.Directed_by = <UNK>,643,hard,find the id of tv channels that do not play any cartoon directed by Ben Jones.,tvshow,SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones',SELECT TV_Channel.id FROM TV_Channel EXCEPT SELECT Cartoon.Channel FROM Cartoon WHERE Cartoon.Directed_by = <UNK>,False,False,False,False,False
SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones',SELECT TV_Channel.id FROM TV_Channel EXCEPT SELECT Cartoon.Channel FROM Cartoon WHERE Cartoon.Directed_by = <UNK>,644,hard,What are the ids of the TV channels that do not have any cartoons directed by Ben Jones?,tvshow,SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones',SELECT TV_Channel.id FROM TV_Channel EXCEPT SELECT Cartoon.Channel FROM Cartoon WHERE Cartoon.Directed_by = <UNK>,False,False,False,False,False
SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),SELECT TV_Channel.Package_Option FROM TV_Channel EXCEPT SELECT Cartoon.Channel FROM Cartoon WHERE Cartoon.Directed_by = <UNK>,645,hard,find the package option of the tv channel that do not have any cartoon directed by Ben Jones.,tvshow,SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),SELECT TV_Channel.Package_Option FROM TV_Channel EXCEPT SELECT Cartoon.Channel FROM Cartoon WHERE Cartoon.Directed_by = <UNK>,False,False,False,False,False
SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),SELECT TV_Channel.Package_Option FROM TV_Channel EXCEPT SELECT TV_Channel.Package_Option FROM TV_Channel JOIN Cartoon ON TV_Channel.id = Cartoon.Channel WHERE Cartoon.Directed_by = <UNK>,646,hard,What are the package options of all tv channels that are not playing any cartoons directed by Ben Jones?,tvshow,SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),SELECT TV_Channel.Package_Option FROM TV_Channel EXCEPT SELECT TV_Channel.Package_Option FROM TV_Channel JOIN Cartoon ON TV_Channel.id = Cartoon.Channel WHERE Cartoon.Directed_by = <UNK>,False,False,False,False,False
SELECT count(*) FROM area_code_state,SELECT Count(DISTINCT AREA_CODE_STATE.state) FROM AREA_CODE_STATE,687,easy,How many states are there?,voter_1,SELECT count(*) FROM area_code_state,SELECT Count(DISTINCT AREA_CODE_STATE.state) FROM AREA_CODE_STATE,True,False,False,False,False
SELECT max(created) FROM votes WHERE state  =  'CA',"SELECT VOTES.created FROM VOTES WHERE VOTES.state = ""New York""",691,easy,What is last date created of votes from the state 'CA'?,voter_1,SELECT max(created) FROM votes WHERE state  =  'CA',"SELECT VOTES.created FROM VOTES WHERE VOTES.state = ""New York""",True,False,False,False,False
SELECT contestant_name FROM contestants WHERE contestant_name != 'Jessie Alloway',SELECT CONTESTANTS.contestant_name FROM CONTESTANTS WHERE CONTESTANTS.contestant_name != <UNK>,692,easy,What are the names of the contestants whose names are not 'Jessie Alloway',voter_1,SELECT contestant_name FROM contestants WHERE contestant_name != 'Jessie Alloway',SELECT CONTESTANTS.contestant_name FROM CONTESTANTS WHERE CONTESTANTS.contestant_name != <UNK>,False,False,False,False,False
"SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number ORDER BY count(*) ASC LIMIT 1","SELECT CONTESTANTS.contestant_number, CONTESTANTS.contestant_name FROM CONTESTANTS JOIN VOTES ON CONTESTANTS.contestant_number = VOTES.contestant_number ORDER BY VOTES.vote_id Asc LIMIT 1",695,extra,"Of all the contestants who got voted, what is the contestant number and name of the contestant who got least votes?",voter_1,"SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number ORDER BY count(*) ASC LIMIT 1","SELECT CONTESTANTS.contestant_number, CONTESTANTS.contestant_name FROM CONTESTANTS JOIN VOTES ON CONTESTANTS.contestant_number = VOTES.contestant_number ORDER BY VOTES.vote_id Asc LIMIT 1",na,na,na,na,True
SELECT count(*) FROM votes WHERE state  =  'NY' OR state  =  'CA',"SELECT Count(*) FROM VOTES WHERE VOTES.state = ""New York"" OR VOTES.state = <UNK>",696,medium,What are the number of votes from state 'NY' or 'CA'?,voter_1,SELECT count(*) FROM votes WHERE state  =  'NY' OR state  =  'CA',"SELECT Count(*) FROM VOTES WHERE VOTES.state = ""New York"" OR VOTES.state = <UNK>",False,False,False,False,False
"SELECT T2.created ,  T2.state ,  T2.phone_number FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number WHERE T1.contestant_name  =  'Tabatha Gehling'","SELECT VOTES.created, VOTES.state, VOTES.phone_number FROM CONTESTANTS JOIN VOTES ON CONTESTANTS.contestant_number = VOTES.contestant_number WHERE CONTESTANTS.contestant_name = <UNK>",699,medium,"What are the create dates, states, and phone numbers of the votes that were for the contestant named 'Tabatha Gehling'?",voter_1,"SELECT T2.created ,  T2.state ,  T2.phone_number FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number WHERE T1.contestant_name  =  'Tabatha Gehling'","SELECT VOTES.created, VOTES.state, VOTES.phone_number FROM CONTESTANTS JOIN VOTES ON CONTESTANTS.contestant_number = VOTES.contestant_number WHERE CONTESTANTS.contestant_name = <UNK>",False,False,False,False,False
SELECT T3.area_code FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number JOIN area_code_state AS T3 ON T2.state  =  T3.state WHERE T1.contestant_name  =  'Tabatha Gehling' INTERSECT SELECT T3.area_code FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number JOIN area_code_state AS T3 ON T2.state  =  T3.state WHERE T1.contestant_name  =  'Kelly Clauss',SELECT AREA_CODE_STATE.area_code FROM AREA_CODE_STATE JOIN CONTESTANTS JOIN VOTES ON AREA_CODE_STATE.state = VOTES.state AND VOTES.contestant_number = CONTESTANTS.contestant_number AND AREA_CODE_STATE.state = VOTES.state WHERE CONTESTANTS.contestant_name = <UNK> INTERSECT SELECT AREA_CODE_STATE.area_code FROM AREA_CODE_STATE JOIN CONTESTANTS JOIN VOTES ON AREA_CODE_STATE.state = VOTES.state AND VOTES.contestant_number = CONTESTANTS.contestant_number AND AREA_CODE_STATE.state = VOTES.state WHERE CONTESTANTS.contestant_name = <UNK>,700,extra,List the area codes in which voters voted both for the contestant 'Tabatha Gehling' and the contestant 'Kelly Clauss'.,voter_1,SELECT T3.area_code FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number JOIN area_code_state AS T3 ON T2.state  =  T3.state WHERE T1.contestant_name  =  'Tabatha Gehling' INTERSECT SELECT T3.area_code FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number JOIN area_code_state AS T3 ON T2.state  =  T3.state WHERE T1.contestant_name  =  'Kelly Clauss',SELECT AREA_CODE_STATE.area_code FROM AREA_CODE_STATE JOIN CONTESTANTS JOIN VOTES ON AREA_CODE_STATE.state = VOTES.state AND VOTES.contestant_number = CONTESTANTS.contestant_number AND AREA_CODE_STATE.state = VOTES.state WHERE CONTESTANTS.contestant_name = <UNK> INTERSECT SELECT AREA_CODE_STATE.area_code FROM AREA_CODE_STATE JOIN CONTESTANTS JOIN VOTES ON AREA_CODE_STATE.state = VOTES.state AND VOTES.contestant_number = CONTESTANTS.contestant_number AND AREA_CODE_STATE.state = VOTES.state WHERE CONTESTANTS.contestant_name = <UNK>,False,False,False,False,False
"select contestant_name from contestants where contestant_name like ""%al%""",SELECT CONTESTANTS.contestant_name FROM CONTESTANTS WHERE CONTESTANTS.contestant_name LIKE <UNK>,701,medium,Return the names of the contestants whose names contain the substring 'Al' .,voter_1,"select contestant_name from contestants where contestant_name like ""%al%""",SELECT CONTESTANTS.contestant_name FROM CONTESTANTS WHERE CONTESTANTS.contestant_name LIKE <UNK>,False,False,False,False,False
"SELECT count(*) FROM country WHERE GovernmentForm  =  ""Republic""",SELECT Count(*) FROM country WHERE country.GovernmentForm = <UNK>,704,easy,How many countries have a republic as their form of government?,world_1,"SELECT count(*) FROM country WHERE GovernmentForm  =  ""Republic""",SELECT Count(*) FROM country WHERE country.GovernmentForm = <UNK>,False,False,False,False,False
"SELECT count(*) FROM country WHERE GovernmentForm  =  ""Republic""",SELECT Count(*) FROM country WHERE country.GovernmentForm = <UNK>,705,easy,How many countries have governments that are republics?,world_1,"SELECT count(*) FROM country WHERE GovernmentForm  =  ""Republic""",SELECT Count(*) FROM country WHERE country.GovernmentForm = <UNK>,False,False,False,False,False
"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean""",SELECT Sum(country.SurfaceArea) FROM country WHERE country.Region = <UNK>,706,easy,What is the total surface area of the countries in the Caribbean region?,world_1,"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean""",SELECT Sum(country.SurfaceArea) FROM country WHERE country.Region = <UNK>,False,False,False,False,False
"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean""",SELECT Sum(country.SurfaceArea) FROM country WHERE country.Name = <UNK>,707,easy,How much surface area do the countires in the Carribean cover together?,world_1,"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean""",SELECT Sum(country.SurfaceArea) FROM country WHERE country.Name = <UNK>,False,False,False,False,False
"SELECT Continent FROM country WHERE Name  =  ""Anguilla""",SELECT country.Continent FROM country WHERE country.Name = <UNK>,708,easy,Which continent is Anguilla in?,world_1,"SELECT Continent FROM country WHERE Name  =  ""Anguilla""",SELECT country.Continent FROM country WHERE country.Name = <UNK>,False,False,False,False,False
"SELECT Continent FROM country WHERE Name  =  ""Anguilla""",SELECT country.Continent FROM country WHERE country.Name = <UNK>,709,easy,What is the continent name which Anguilla belongs to?,world_1,"SELECT Continent FROM country WHERE Name  =  ""Anguilla""",SELECT country.Continent FROM country WHERE country.Name = <UNK>,False,False,False,False,False
"SELECT Region FROM country AS T1 JOIN city AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Name  =  ""Kabul""",SELECT country.Region FROM city JOIN country ON city.CountryCode = country.Code WHERE city.Name = <UNK>,710,medium,Which region is the city Kabul located in?,world_1,"SELECT Region FROM country AS T1 JOIN city AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Name  =  ""Kabul""",SELECT country.Region FROM city JOIN country ON city.CountryCode = country.Code WHERE city.Name = <UNK>,False,False,False,False,False
"SELECT Region FROM country AS T1 JOIN city AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Name  =  ""Kabul""",SELECT country.Region FROM city JOIN country ON city.CountryCode = country.Code WHERE city.Name = <UNK>,711,medium,What region is Kabul in?,world_1,"SELECT Region FROM country AS T1 JOIN city AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Name  =  ""Kabul""",SELECT country.Region FROM city JOIN country ON city.CountryCode = country.Code WHERE city.Name = <UNK>,False,False,False,False,False
"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"" ORDER BY Percentage DESC LIMIT 1",SELECT countrylanguage.Language FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode WHERE country.LocalName = <UNK> GROUP BY countrylanguage.Language ORDER BY Count(*) Desc LIMIT 1,712,extra,Which language is the most popular in Aruba?,world_1,"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"" ORDER BY Percentage DESC LIMIT 1",SELECT countrylanguage.Language FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode WHERE country.LocalName = <UNK> GROUP BY countrylanguage.Language ORDER BY Count(*) Desc LIMIT 1,False,False,False,False,False
