goldSQL,prdeictSQL,ind_dev_set,hardness,question,db_id,gold_sql,predicted_sql,Incorrect final column,Missing constraint,Incorrect Constraint,Entity Column,execution,
SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Master' INTERSECT SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Bachelor',"SELECT semester_id FROM Student_Enrolment WHERE degree_program_id IN (SELECT degree_program_id FROM Degree_Programs WHERE degree_summary_name IN ('Masters', 'Bachelors')) GROUP BY semester_id",576,extra,What is the id of the semester that had both Masters and Bachelors students enrolled?,student_transcripts_tracking,SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Master' INTERSECT SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Bachelor',"SELECT semester_id FROM Student_Enrolment WHERE degree_program_id IN (SELECT degree_program_id FROM Degree_Programs WHERE degree_summary_name IN ('Masters', 'Bachelors')) GROUP BY semester_id",FALSE,FALSE,FALSE,FALSE,FALSE,
SELECT count(DISTINCT current_address_id) FROM Students,"SELECT DISTINCT line_1, line_2, line_3, city, zip_postcode, state_province_county, country, other_address_details FROM Addresses INNER JOIN Students ON Addresses.address_id = Students.current_address_id OR Addresses.address_id = Students.permanent_address_id",578,easy,What are the different addresses that have students living there?,student_transcripts_tracking,SELECT count(DISTINCT current_address_id) FROM Students,"SELECT DISTINCT line_1, line_2, line_3, city, zip_postcode, state_province_county, country, other_address_details FROM Addresses INNER JOIN Students ON Addresses.address_id = Students.current_address_id OR Addresses.address_id = Students.permanent_address_id",FALSE,FALSE,FALSE,FALSE,FALSE,
SELECT other_student_details FROM Students ORDER BY other_student_details DESC,"SELECT student_id, first_name, middle_name, last_name, cell_mobile_number, email_address, ssn, date_first_registered, date_left, other_student_details FROM Students ORDER BY last_name DESC, first_name DESC, middle_name DESC",579,easy,List all the student details in reversed lexicographical order.,student_transcripts_tracking,SELECT other_student_details FROM Students ORDER BY other_student_details DESC,"SELECT student_id, first_name, middle_name, last_name, cell_mobile_number, email_address, ssn, date_first_registered, date_left, other_student_details FROM Students ORDER BY last_name DESC, first_name DESC, middle_name DESC",FALSE,FALSE,FALSE,FALSE,FALSE,
SELECT other_student_details FROM Students ORDER BY other_student_details DESC,SELECT * FROM Students ORDER BY last_name DESC,580,easy,What other details can you tell me about students in reverse alphabetical order?,student_transcripts_tracking,SELECT other_student_details FROM Students ORDER BY other_student_details DESC,SELECT * FROM Students ORDER BY last_name DESC,FALSE,FALSE,FALSE,FALSE,FALSE,
SELECT section_description FROM Sections WHERE section_name  =  'h',"SELECT section_id, course_id, section_name, section_description, other_details FROM Sections WHERE section_id = 'h'",581,easy,Describe the section h.,student_transcripts_tracking,SELECT section_description FROM Sections WHERE section_name  =  'h',"SELECT section_id, course_id, section_name, section_description, other_details FROM Sections WHERE section_id = 'h'",FALSE,FALSE,FALSE,FALSE,FALSE,
select t1.first_name from students as t1 join addresses as t2 on t1.permanent_address_id  =  t2.address_id where t2.country  =  'haiti' or t1.cell_mobile_number  =  '09700166582',SELECT first_name FROM students WHERE permanent_address_id IN (SELECT address_id FROM addresses WHERE country = 'Haiti') OR cell_mobile_number = '09700166582',583,hard,Find the first name of the students who permanently live in the country Haiti or have the cell phone number 09700166582 .,student_transcripts_tracking,select t1.first_name from students as t1 join addresses as t2 on t1.permanent_address_id  =  t2.address_id where t2.country  =  'haiti' or t1.cell_mobile_number  =  '09700166582',SELECT first_name FROM students WHERE permanent_address_id IN (SELECT address_id FROM addresses WHERE country = 'Haiti') OR cell_mobile_number = '09700166582',FALSE,FALSE,FALSE,FALSE,FALSE,
select t1.first_name from students as t1 join addresses as t2 on t1.permanent_address_id  =  t2.address_id where t2.country  =  'haiti' or t1.cell_mobile_number  =  '09700166582',SELECT first_name FROM students AS T1 JOIN addresses AS T2 ON T1.permanent_address_id  =  T2.address_id WHERE T2.country  =  'Haiti' OR T1.cell_mobile_number  =  '09700166582',584,hard,What are the first names of the students who live in Haiti permanently or have the cell phone number 09700166582 ?,student_transcripts_tracking,select t1.first_name from students as t1 join addresses as t2 on t1.permanent_address_id  =  t2.address_id where t2.country  =  'haiti' or t1.cell_mobile_number  =  '09700166582',SELECT first_name FROM students AS T1 JOIN addresses AS T2 ON T1.permanent_address_id  =  T2.address_id WHERE T2.country  =  'Haiti' OR T1.cell_mobile_number  =  '09700166582',FALSE,FALSE,FALSE,FALSE,FALSE,
"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"";",SELECT * FROM Cartoon WHERE Directed_by = 'Ben Jones',587,easy,"List all cartoon directed by ""Ben Jones"".",tvshow,"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"";",SELECT * FROM Cartoon WHERE Directed_by = 'Ben Jones',TRUE,FALSE,FALSE,FALSE,FALSE,
"SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;",SELECT COUNT(DISTINCT series_name) + COUNT(DISTINCT Content) FROM TV_Channel,598,medium,How many different series and contents are listed in the TV Channel table?,tvshow,"SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;",SELECT COUNT(DISTINCT series_name) + COUNT(DISTINCT Content) FROM TV_Channel,FALSE,FALSE,FALSE,FALSE,FALSE,
"SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = ""The Rise of the Blue Beetle!"";",SELECT series_name FROM TV_Channel WHERE id IN (SELECT Channel FROM Cartoon WHERE Title = 'The Rise of the Blue Beetle'),610,medium,"What is the series name of the TV Channel that shows the cartoon ""The Rise of the Blue Beetle""?",tvshow,"SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = ""The Rise of the Blue Beetle!"";",SELECT series_name FROM TV_Channel WHERE id IN (SELECT Channel FROM Cartoon WHERE Title = 'The Rise of the Blue Beetle'),FALSE,FALSE,FALSE,FALSE,FALSE,
SELECT Episode FROM TV_series ORDER BY rating,"SELECT Episode, Rating FROM TV_series ORDER BY Rating",613,easy,List the Episode of all TV series sorted by rating.,tvshow,SELECT Episode FROM TV_series ORDER BY rating,"SELECT Episode, Rating FROM TV_series ORDER BY Rating",TRUE,FALSE,FALSE,FALSE,FALSE,
SELECT Episode FROM TV_series ORDER BY rating,"SELECT Episode, Rating FROM TV_series ORDER BY Rating",614,easy,What are all of the episodes ordered by ratings?,tvshow,SELECT Episode FROM TV_series ORDER BY rating,"SELECT Episode, Rating FROM TV_series ORDER BY Rating",TRUE,FALSE,FALSE,FALSE,FALSE,
"SELECT max(SHARE) , min(SHARE) FROM TV_series;","SELECT min(Share), max(Share) FROM TV_series",617,medium,What is minimum and maximum share of TV series?,tvshow,"SELECT max(SHARE) , min(SHARE) FROM TV_series;","SELECT min(Share), max(Share) FROM TV_series",TRUE,FALSE,FALSE,FALSE,FALSE,
"SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",SELECT Episode FROM TV_series WHERE series_name = 'Sky Radio',625,medium,"List the Episode of all  TV series showed on TV Channel with series name ""Sky Radio"".",tvshow,"SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",SELECT Episode FROM TV_series WHERE series_name = 'Sky Radio',FALSE,FALSE,FALSE,FALSE,FALSE,
"SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",SELECT Episode FROM TV_series WHERE series_name = 'Sky Radio',626,medium,"What is the episode for the TV series named ""Sky Radio""?",tvshow,"SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",SELECT Episode FROM TV_series WHERE series_name = 'Sky Radio',FALSE,FALSE,FALSE,FALSE,FALSE,
"SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by","SELECT Directed_by, COUNT(*) FROM Cartoon GROUP BY Directed_by",627,medium,Find the number of cartoons directed by each of the listed directors.,tvshow,"SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by","SELECT Directed_by, COUNT(*) FROM Cartoon GROUP BY Directed_by",TRUE,FALSE,FALSE,FALSE,FALSE,
"SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by","SELECT Directed_by, COUNT(*) FROM Cartoon GROUP BY Directed_by",628,medium,How many cartoons did each director create?,tvshow,"SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by","SELECT Directed_by, COUNT(*) FROM Cartoon GROUP BY Directed_by",TRUE,FALSE,FALSE,FALSE,FALSE,
"SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""","SELECT Package_Option, series_name FROM TV_Channel WHERE Hight_definition_TV = 'Yes'",631,medium,Find the package choice and series name of the TV channel that has high definition TV.,tvshow,"SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""","SELECT Package_Option, series_name FROM TV_Channel WHERE Hight_definition_TV = 'Yes'",FALSE,FALSE,FALSE,FALSE,FALSE,
"SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""","SELECT Package_Option, series_name FROM TV_Channel WHERE Hight_definition_TV = 'Yes'",632,medium,What are the package options and the name of the series for the TV Channel that supports high definition TV?,tvshow,"SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""","SELECT Package_Option, series_name FROM TV_Channel WHERE Hight_definition_TV = 'Yes'",FALSE,FALSE,FALSE,FALSE,FALSE,
SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',SELECT DISTINCT Country FROM TV_Channel WHERE Content = 'Cartoon' AND id IN (SELECT Channel FROM Cartoon WHERE Written_by = 'Todd Casey'),633,medium,which countries' tv channels are playing some cartoon written by Todd Casey?,tvshow,SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',SELECT DISTINCT Country FROM TV_Channel WHERE Content = 'Cartoon' AND id IN (SELECT Channel FROM Cartoon WHERE Written_by = 'Todd Casey'),FALSE,FALSE,FALSE,FALSE,FALSE,
SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',SELECT DISTINCT Country FROM TV_Channel WHERE Content = 'Cartoon' AND id IN (SELECT Channel FROM Cartoon WHERE Written_by = 'Todd Casey'),634,medium,What are the countries that have cartoons on TV that were written by Todd Casey?,tvshow,SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',SELECT DISTINCT Country FROM TV_Channel WHERE Content = 'Cartoon' AND id IN (SELECT Channel FROM Cartoon WHERE Written_by = 'Todd Casey'),FALSE,FALSE,FALSE,FALSE,FALSE,
SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',SELECT DISTINCT Country FROM TV_Channel WHERE id NOT IN (SELECT Channel FROM Cartoon WHERE Written_by = 'Todd Casey'),635,hard,which countries' tv channels are not playing any cartoon written by Todd Casey?,tvshow,SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',SELECT DISTINCT Country FROM TV_Channel WHERE id NOT IN (SELECT Channel FROM Cartoon WHERE Written_by = 'Todd Casey'),FALSE,FALSE,FALSE,FALSE,FALSE,
SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',SELECT DISTINCT Country FROM TV_Channel WHERE Content != 'Cartoon' AND NOT EXISTS (SELECT * FROM Cartoon WHERE Written_by = 'Todd Casey'),636,hard,What are the countries that are not playing cartoons written by Todd Casey?,tvshow,SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',SELECT DISTINCT Country FROM TV_Channel WHERE Content != 'Cartoon' AND NOT EXISTS (SELECT * FROM Cartoon WHERE Written_by = 'Todd Casey'),FALSE,FALSE,FALSE,FALSE,FALSE,
"SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'","SELECT TV_Channel.series_name, TV_Channel.Country FROM TV_Channel INNER JOIN Cartoon ON TV_Channel.id = Cartoon.Channel WHERE Cartoon.Directed_by IN ('Ben Jones', 'Michael Chang')",637,extra,Find the series name and country of the tv channel that is playing some cartoons directed by Ben Jones and Michael Chang?,tvshow,"SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'","SELECT TV_Channel.series_name, TV_Channel.Country FROM TV_Channel INNER JOIN Cartoon ON TV_Channel.id = Cartoon.Channel WHERE Cartoon.Directed_by IN ('Ben Jones', 'Michael Chang')",FALSE,FALSE,FALSE,FALSE,FALSE,
"SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'","SELECT T1.series_name, T1.Country  FROM TV_Channel AS T1  JOIN Cartoon AS T2  ON T1.id = T2.Channel  WHERE T2.Directed_by IN ('Ben Jones', 'Michael Chang')",638,extra,What is the series name and country of all TV channels that are playing cartoons directed by Ben Jones and cartoons directed by Michael Chang?,tvshow,"SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'","SELECT T1.series_name, T1.Country  FROM TV_Channel AS T1  JOIN Cartoon AS T2  ON T1.id = T2.Channel  WHERE T2.Directed_by IN ('Ben Jones', 'Michael Chang')",FALSE,FALSE,FALSE,FALSE,FALSE,
SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,SELECT id FROM TV_Channel WHERE Country IN (SELECT Country FROM TV_Channel GROUP BY Country HAVING COUNT(*) > 2),641,easy,find id of the tv channels that from the countries where have more than two tv channels.,tvshow,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,SELECT id FROM TV_Channel WHERE Country IN (SELECT Country FROM TV_Channel GROUP BY Country HAVING COUNT(*) > 2),FALSE,FALSE,FALSE,FALSE,FALSE,
SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,SELECT id FROM TV_Channel GROUP BY id HAVING COUNT(*) > 2,642,easy,What are the ids of all tv channels that have more than 2 TV channels?,tvshow,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,SELECT id FROM TV_Channel GROUP BY id HAVING COUNT(*) > 2,FALSE,FALSE,FALSE,FALSE,FALSE,
SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1,"SELECT Nationality, COUNT(*) FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1",675,hard,What is the most common nationality of people?,poker_player,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1,"SELECT Nationality, COUNT(*) FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1",TRUE,FALSE,FALSE,FALSE,FALSE,
SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1,"SELECT Nationality, COUNT(*) as count FROM people GROUP BY Nationality ORDER BY count DESC LIMIT 1",676,hard,Give the nationality that is most common across all people.,poker_player,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1,"SELECT Nationality, COUNT(*) as count FROM people GROUP BY Nationality ORDER BY count DESC LIMIT 1",FALSE,FALSE,FALSE,FALSE,FALSE,
SELECT count(*) FROM area_code_state,SELECT COUNT(DISTINCT state) FROM AREA_CODE_STATE,687,easy,How many states are there?,voter_1,SELECT count(*) FROM area_code_state,SELECT COUNT(DISTINCT state) FROM AREA_CODE_STATE,TRUE,FALSE,FALSE,FALSE,FALSE,
